index,word
20599,Book Pro
20599,Book Pro
20599,Weapons Alternatives
20600,Book Pro
20600,Book Pro
20600,Weapons Alternatives
20601,Book Pro
20601,Book Pro
20601,Weapons Alternatives
20602,Book Pro
20602,Book Pro
20602,Weapons Alternatives
20603,Book Pro
20603,Book Pro
20603,Weapons Alternatives
20604,Book Pro
20604,Book Pro
20604,Weapons Alternatives
20605,Book Pro
20605,Book Pro
20605,Weapons Alternatives
20606,Book Pro
20606,Book Pro
20606,Weapons Alternatives
20607,Book Pro
20607,Book Pro
20607,Weapons Alternatives
20608,Book Pro
20608,Book Pro
20608,Weapons Alternatives
20609,Book Pro
20609,Book Pro
20609,Weapons Alternatives
20610,Book Pro
20610,Book Pro
20610,Weapons Alternatives
20611,Book Pro
20611,Book Pro
20611,Weapons Alternatives
20612,Book Pro
20612,Book Pro
20612,Weapons Alternatives
20613,Book Pro
20613,Book Pro
20613,Weapons Alternatives
20614,Book Pro
20614,Book Pro
20614,Weapons Alternatives
20615,Book Pro
20615,Book Pro
20615,Weapons Alternatives
20616,Book Pro
20616,Book Pro
20616,Weapons Alternatives
20964,Manufacturing Business
20965,Manufacturing Business
20966,Manufacturing Business
20967,Manufacturing Business
20968,Manufacturing Business
20969,Manufacturing Business
20970,Manufacturing Business
20971,Manufacturing Business
20972,Manufacturing Business
20973,Manufacturing Business
20974,Manufacturing Business
20975,Manufacturing Business
20976,Manufacturing Business
20977,Manufacturing Business
20978,Manufacturing Business
20979,Manufacturing Business
20980,Manufacturing Business
20981,Manufacturing Business
20982,Manufacturing Business
20983,Manufacturing Business
20984,Manufacturing Business
21282,Bush Tax
21283,Bush Tax
21284,Bush Tax
21285,Bush Tax
21286,Bush Tax
21287,Bush Tax
21288,Bush Tax
21289,Bush Tax
21290,Bush Tax
21291,Bush Tax
21292,Bush Tax
21293,Bush Tax
21302,Bush Tax
21302,Bush Tax
21303,Bush Tax
21303,Bush Tax
21304,Bush Tax
21304,Bush Tax
21305,Bush Tax
21305,Bush Tax
21306,Bush Tax
21306,Bush Tax
21307,Bush Tax
21307,Bush Tax
21308,Bush Tax
21308,Bush Tax
21309,Bush Tax
21309,Bush Tax
21310,Bush Tax
21310,Bush Tax
21311,Bush Tax
21311,Bush Tax
21312,Bush Tax
21312,Bush Tax
21313,Bush Tax
21313,Bush Tax
21314,Bush Tax
21314,Bush Tax
21315,Bush Tax
21315,Bush Tax
21316,Bush Tax
21316,Bush Tax
21317,Bush Tax
21317,Bush Tax
21318,Bush Tax
21318,Bush Tax
21319,Bush Tax
21319,Bush Tax
21320,Bush Tax
21320,Bush Tax
21321,Bush Tax
21321,Bush Tax
21322,Bush Tax
21322,Bush Tax
21323,Bush Tax
21323,Bush Tax
21324,Bush Tax
21324,Bush Tax
21325,Bush Tax
21325,Bush Tax
21326,Bush Tax
21326,Bush Tax
21327,Bush Tax
21327,Bush Tax
21328,Bush Tax
21329,Bush Tax
21330,Bush Tax
21331,Bush Tax
21332,Bush Tax
21333,Bush Tax
21334,Bush Tax
21335,Bush Tax
21336,Bush Tax
21337,Bush Tax
21338,Bush Tax
21339,Bush Tax
21340,Bush Tax
21341,Bush Tax
21342,Bush Tax
21343,Bush Tax
21344,Bush Tax
21345,Bush Tax
21346,Bush Tax
21347,Bush Tax
21348,Bush Tax
21349,Bush Tax
21350,Bush Tax
21365,Bush Tax
21366,Bush Tax
21367,Bush Tax
21368,Bush Tax
21369,Bush Tax
21370,Bush Tax
21371,Bush Tax
21372,Bush Tax
21373,Bush Tax
21374,Bush Tax
21375,Bush Tax
21626,Bush Tax
21627,Bush Tax
21628,Bush Tax
21629,Bush Tax
21630,Bush Tax
21631,Bush Tax
21632,Bush Tax
21633,Bush Tax
21634,Bush Tax
21635,Bush Tax
21636,Bush Tax
21637,Bush Tax
21638,Bush Tax
21639,Bush Tax
21640,Bush Tax
21641,Bush Tax
21642,Bush Tax
21643,Bush Tax
21644,Bush Tax
21645,Bush Tax
21646,Bush Tax
21647,Bush Tax
21648,Bush Tax
21649,Bush Tax
21650,Bush Tax
21801,We Don
21802,We Don
21803,We Don
21804,We Don
21805,We Don
21806,We Don
21807,We Don
21808,We Don
21809,We Don
21810,We Don
21811,We Don
21812,We Don
21813,We Don
21814,We Don
21815,We Don
21816,We Don
21817,We Don
21818,We Don
21819,We Don
21820,We Don
21821,We Don
21822,We Don
21823,We Don
21824,We Don
21825,We Don
21826,We Don
21827,We Don
21828,We Don
21829,We Don
21830,We Don
21831,We Don
21832,We Don
21833,We Don
21834,We Don
21835,We Don
21836,We Don
21837,We Don
21838,We Don
21839,We Don
22028,New York
22029,New York
22030,New York
22031,New York
22032,New York
22033,New York
22034,New York
22035,New York
22036,New York
22037,New York
22038,New York
22039,New York
22040,New York
22041,New York
22042,New York
22043,New York
22044,New York
22045,New York
22046,New York
22047,New York
22048,New York
22049,New York
22219,New York
22220,New York
22221,New York
22222,New York
22223,New York
22224,New York
22225,New York
22226,New York
22227,New York
22228,New York
22229,New York
22230,New York
22231,New York
22232,New York
22233,New York
22234,New York
22235,New York
22236,New York
22237,New York
22238,New York
22785,Jeffrey Gundlach
22785,Chief Investment
22786,Jeffrey Gundlach
22786,Chief Investment
22787,Jeffrey Gundlach
22787,Chief Investment
22788,Jeffrey Gundlach
22788,Chief Investment
22789,Jeffrey Gundlach
22789,Chief Investment
22790,Jeffrey Gundlach
22790,Chief Investment
22791,Jeffrey Gundlach
22791,Chief Investment
22792,Jeffrey Gundlach
22792,Chief Investment
22793,Jeffrey Gundlach
22793,Chief Investment
22794,Jeffrey Gundlach
22794,Chief Investment
22795,Jeffrey Gundlach
22795,Chief Investment
22796,Jeffrey Gundlach
22796,Chief Investment
22797,Jeffrey Gundlach
22797,Chief Investment
22798,Jeffrey Gundlach
22798,Chief Investment
22799,Jeffrey Gundlach
22799,Chief Investment
22800,Jeffrey Gundlach
22800,Chief Investment
22801,Jeffrey Gundlach
22801,Chief Investment
22802,Jeffrey Gundlach
22802,Chief Investment
22803,Jeffrey Gundlach
22803,Chief Investment
22804,Jeffrey Gundlach
22804,Chief Investment
22805,Jeffrey Gundlach
22805,Chief Investment
22806,Jeffrey Gundlach
22806,Chief Investment
22807,Jeffrey Gundlach
22807,Chief Investment
22808,Jeffrey Gundlach
22808,Chief Investment
22809,Jeffrey Gundlach
22809,Chief Investment
22810,Jeffrey Gundlach
22810,Chief Investment
22811,Jeffrey Gundlach
22811,Chief Investment
22812,Jeffrey Gundlach
22812,Chief Investment
22813,Jeffrey Gundlach
22813,Chief Investment
22814,Jeffrey Gundlach
22814,Chief Investment
22815,Jeffrey Gundlach
22815,Chief Investment
22816,Jeffrey Gundlach
22816,Chief Investment
22817,Jeffrey Gundlach
22817,Chief Investment
22818,Jeffrey Gundlach
22818,Chief Investment
22819,Jeffrey Gundlach
22819,Chief Investment
22820,Jeffrey Gundlach
22820,Chief Investment
22821,Jeffrey Gundlach
22821,Chief Investment
22822,Jeffrey Gundlach
22822,Chief Investment
22823,Jeffrey Gundlach
22823,Chief Investment
22824,Jeffrey Gundlach
22824,Chief Investment
22825,Jeffrey Gundlach
22825,Chief Investment
23075,Stanford University
23076,Stanford University
23077,Stanford University
23078,Stanford University
23079,Stanford University
23080,Stanford University
23081,Stanford University
23082,Stanford University
23083,Stanford University
23084,Stanford University
23085,Stanford University
23086,Stanford University
23087,Stanford University
23088,Stanford University
23089,Stanford University
23090,Stanford University
23138,Biomedical Engineering
23139,Biomedical Engineering
23140,Biomedical Engineering
23141,Biomedical Engineering
23142,Biomedical Engineering
23143,Biomedical Engineering
23144,Biomedical Engineering
23145,Biomedical Engineering
23146,Biomedical Engineering
23147,Biomedical Engineering
23148,Biomedical Engineering
23149,Biomedical Engineering
23350,The Bush
23350,Tax Cuts
23351,The Bush
23351,Tax Cuts
23352,The Bush
23352,Tax Cuts
23353,The Bush
23353,Tax Cuts
23354,The Bush
23354,Tax Cuts
23355,The Bush
23355,Tax Cuts
23356,The Bush
23356,Tax Cuts
23357,The Bush
23357,Tax Cuts
23358,The Bush
23358,Tax Cuts
23359,The Bush
23359,Tax Cuts
23360,The Bush
23360,Tax Cuts
23361,The Bush
23361,Tax Cuts
23362,The Bush
23362,Tax Cuts
23363,The Bush
23363,Tax Cuts
23364,The Bush
23364,Tax Cuts
23365,The Bush
23365,Tax Cuts
23366,The Bush
23366,Tax Cuts
23367,The Bush
23367,Tax Cuts
23368,The Bush
23368,Tax Cuts
23369,The Bush
23369,Tax Cuts
23370,The Bush
23370,Tax Cuts
23371,The Bush
23371,Tax Cuts
23372,The Bush
23372,Tax Cuts
23373,The Bush
23373,Tax Cuts
23643,Line Let
23644,Line Let
23645,Line Let
23646,Line Let
23647,Line Let
23648,Line Let
23649,Line Let
23650,Line Let
23651,Line Let
23652,Line Let
23653,Line Let
23654,Line Let
23655,Line Let
23656,Line Let
23657,Line Let
23933,The Bush
23933,Tax Cuts
23934,The Bush
23934,Tax Cuts
23935,The Bush
23935,Tax Cuts
23936,The Bush
23936,Tax Cuts
23937,The Bush
23937,Tax Cuts
23938,The Bush
23938,Tax Cuts
23939,The Bush
23939,Tax Cuts
23940,The Bush
23940,Tax Cuts
23941,The Bush
23941,Tax Cuts
23942,The Bush
23942,Tax Cuts
23943,The Bush
23943,Tax Cuts
23944,The Bush
23944,Tax Cuts
23945,The Bush
23945,Tax Cuts
23946,The Bush
23946,Tax Cuts
23947,The Bush
23947,Tax Cuts
23948,The Bush
23948,Tax Cuts
23949,The Bush
23949,Tax Cuts
23950,The Bush
23950,Tax Cuts
23992,Bush Tax
23993,Bush Tax
23994,Bush Tax
23995,Bush Tax
23996,Bush Tax
23997,Bush Tax
23998,Bush Tax
23999,Bush Tax
24000,Bush Tax
24047,Investment Management
24048,Investment Management
24049,Investment Management
24050,Investment Management
24051,Investment Management
24052,Investment Management
24053,Investment Management
24054,Investment Management
24055,Investment Management
24056,Investment Management
24057,Investment Management
24058,Investment Management
24059,Investment Management
24060,Investment Management
24061,Investment Management
24062,Investment Management
24063,Investment Management
24064,Investment Management
24065,Investment Management
24066,Investment Management
24067,Investment Management
24068,Investment Management
24069,Investment Management
24468,Wei Yao
24469,Wei Yao
24470,Wei Yao
24471,Wei Yao
24472,Wei Yao
24473,Wei Yao
24474,Wei Yao
24475,Wei Yao
24476,Wei Yao
24477,Wei Yao
24478,Wei Yao
24479,Wei Yao
24480,Wei Yao
24481,Wei Yao
24482,Wei Yao
24483,Wei Yao
24484,Wei Yao
24485,Wei Yao
24486,Wei Yao
24487,Wei Yao
24503,Ting Lu
24504,Ting Lu
24505,Ting Lu
24506,Ting Lu
24507,Ting Lu
24508,Ting Lu
24509,Ting Lu
24510,Ting Lu
24511,Ting Lu
24512,Ting Lu
24513,Ting Lu
24514,Ting Lu
24515,Ting Lu
24516,Ting Lu
25358,Coordination Bureau
25359,Coordination Bureau
25360,Coordination Bureau
25361,Coordination Bureau
25362,Coordination Bureau
25363,Coordination Bureau
25364,Coordination Bureau
25365,Coordination Bureau
25366,Coordination Bureau
25367,Coordination Bureau
25368,Coordination Bureau
25369,Coordination Bureau
25370,Coordination Bureau
25371,Coordination Bureau
25372,Coordination Bureau
25373,Coordination Bureau
25374,Coordination Bureau
25375,Coordination Bureau
25376,Coordination Bureau
25377,Coordination Bureau
25378,Coordination Bureau
25379,Coordination Bureau
25380,Coordination Bureau
25381,Coordination Bureau
25382,Coordination Bureau
25383,Coordination Bureau
25384,Coordination Bureau
25385,Coordination Bureau
25386,Coordination Bureau
25387,Coordination Bureau
25388,Coordination Bureau
25389,Coordination Bureau
25390,Coordination Bureau
25391,Coordination Bureau
27120,Presidential Spokesman
27121,Presidential Spokesman
27122,Presidential Spokesman
27123,Presidential Spokesman
27124,Presidential Spokesman
27125,Presidential Spokesman
27126,Presidential Spokesman
27127,Presidential Spokesman
27128,Presidential Spokesman
27129,Presidential Spokesman
27130,Presidential Spokesman
27131,Presidential Spokesman
27132,Presidential Spokesman
27133,Presidential Spokesman
27134,Presidential Spokesman
27135,Presidential Spokesman
27136,Presidential Spokesman
27137,Presidential Spokesman
27138,Presidential Spokesman
27139,Presidential Spokesman
27140,Presidential Spokesman
27141,Presidential Spokesman
27142,Presidential Spokesman
27143,Presidential Spokesman
27144,Presidential Spokesman
27145,Presidential Spokesman
27146,Presidential Spokesman
27147,Presidential Spokesman
27148,Presidential Spokesman
27149,Presidential Spokesman
27150,Presidential Spokesman
27721,The Hong
27722,The Hong
27723,The Hong
27724,The Hong
27725,The Hong
27726,The Hong
27727,The Hong
27728,The Hong
27729,The Hong
27730,The Hong
27731,The Hong
27732,The Hong
27733,The Hong
27734,The Hong
27735,The Hong
27736,The Hong
27737,The Hong
27738,The Hong
27739,The Hong
